Namespace(batch_size=32, class_choice='airplane', dataset='shapenetpart', dropout=0.5, emb_dims=1024, epochs=200, eval=False, exp_name='partseg_airplane', k=40, lr=0.001, model='dgcnn', model_path='', momentum=0.9, no_cuda=False, num_points=2048, scheduler='cos', seed=1, test_batch_size=16, use_sgd=True, visu='airplane_0', visu_format='ply')
Using GPU : 0 from 1 devices
Train 92, loss: 0.772660, train acc: 0.956964, train avg acc: 0.950212, train iou: 0.900068
Test 92, loss: 0.820639, test acc: 0.918985, test avg acc: 0.896689, test iou: 0.830814
Train 93, loss: 0.772198, train acc: 0.957414, train avg acc: 0.950720, train iou: 0.901461
Test 93, loss: 0.841178, test acc: 0.906271, test avg acc: 0.866608, test iou: 0.794370
Train 94, loss: 0.772192, train acc: 0.957359, train avg acc: 0.950731, train iou: 0.901742
Test 94, loss: 0.819602, test acc: 0.919916, test avg acc: 0.891811, test iou: 0.825909
Train 95, loss: 0.771779, train acc: 0.957676, train avg acc: 0.950964, train iou: 0.902692
Test 95, loss: 0.833048, test acc: 0.910655, test avg acc: 0.897607, test iou: 0.798253
Train 96, loss: 0.771668, train acc: 0.957597, train avg acc: 0.950970, train iou: 0.901606
Test 96, loss: 0.825333, test acc: 0.917047, test avg acc: 0.891955, test iou: 0.833453
Train 97, loss: 0.771819, train acc: 0.957507, train avg acc: 0.950758, train iou: 0.901611
Test 97, loss: 0.820315, test acc: 0.919068, test avg acc: 0.906398, test iou: 0.824801
Train 98, loss: 0.770979, train acc: 0.958301, train avg acc: 0.951605, train iou: 0.901600
Test 98, loss: 0.826108, test acc: 0.916084, test avg acc: 0.894687, test iou: 0.805818
Train 99, loss: 0.770850, train acc: 0.958362, train avg acc: 0.952038, train iou: 0.902742
Test 99, loss: 0.824401, test acc: 0.915238, test avg acc: 0.889353, test iou: 0.820980
Train 100, loss: 0.770611, train acc: 0.958703, train avg acc: 0.951674, train iou: 0.904812
Test 100, loss: 0.826111, test acc: 0.915752, test avg acc: 0.896393, test iou: 0.813208
Train 101, loss: 0.771048, train acc: 0.958143, train avg acc: 0.951514, train iou: 0.902499
Test 101, loss: 0.843497, test acc: 0.900870, test avg acc: 0.866856, test iou: 0.801681
Train 102, loss: 0.771276, train acc: 0.958044, train avg acc: 0.951125, train iou: 0.901288
Test 102, loss: 0.843157, test acc: 0.902969, test avg acc: 0.901981, test iou: 0.801940
Train 103, loss: 0.770364, train acc: 0.958823, train avg acc: 0.952186, train iou: 0.903048
Test 103, loss: 0.843521, test acc: 0.896749, test avg acc: 0.836879, test iou: 0.791440
Train 104, loss: 0.769648, train acc: 0.959484, train avg acc: 0.952847, train iou: 0.905493
Test 104, loss: 0.833416, test acc: 0.911362, test avg acc: 0.912611, test iou: 0.812739
Train 105, loss: 0.769542, train acc: 0.959534, train avg acc: 0.953055, train iou: 0.905475
Test 105, loss: 0.830235, test acc: 0.911206, test avg acc: 0.899738, test iou: 0.799518
Train 106, loss: 0.769880, train acc: 0.959171, train avg acc: 0.952505, train iou: 0.904848
Test 106, loss: 0.827979, test acc: 0.913735, test avg acc: 0.885611, test iou: 0.813953
Train 107, loss: 0.769516, train acc: 0.959452, train avg acc: 0.953046, train iou: 0.905474
Test 107, loss: 0.835130, test acc: 0.904616, test avg acc: 0.879249, test iou: 0.799127
Train 108, loss: 0.769657, train acc: 0.959329, train avg acc: 0.952851, train iou: 0.905888
Test 108, loss: 0.836879, test acc: 0.909029, test avg acc: 0.894300, test iou: 0.811146
Train 109, loss: 0.769123, train acc: 0.959855, train avg acc: 0.953380, train iou: 0.906683
Test 109, loss: 0.821830, test acc: 0.919153, test avg acc: 0.899568, test iou: 0.831749
Train 110, loss: 0.768499, train acc: 0.960368, train avg acc: 0.953894, train iou: 0.906808
Test 110, loss: 0.825743, test acc: 0.914539, test avg acc: 0.880728, test iou: 0.823300
Train 111, loss: 0.768783, train acc: 0.960088, train avg acc: 0.953538, train iou: 0.906773
Test 111, loss: 0.826534, test acc: 0.915910, test avg acc: 0.914510, test iou: 0.807658
Train 112, loss: 0.768938, train acc: 0.959922, train avg acc: 0.953561, train iou: 0.906301
Test 112, loss: 0.821489, test acc: 0.918427, test avg acc: 0.892799, test iou: 0.831274
Train 113, loss: 0.767928, train acc: 0.960797, train avg acc: 0.954323, train iou: 0.908297
Test 113, loss: 0.821962, test acc: 0.917659, test avg acc: 0.895958, test iou: 0.826700
Train 114, loss: 0.768238, train acc: 0.960493, train avg acc: 0.954128, train iou: 0.907081
Test 114, loss: 0.824130, test acc: 0.918209, test avg acc: 0.887389, test iou: 0.816566
Train 115, loss: 0.768548, train acc: 0.960267, train avg acc: 0.953575, train iou: 0.906369
Test 115, loss: 0.822736, test acc: 0.918291, test avg acc: 0.883380, test iou: 0.825002
Train 116, loss: 0.767810, train acc: 0.960952, train avg acc: 0.954573, train iou: 0.909367
Test 116, loss: 0.818720, test acc: 0.921099, test avg acc: 0.885453, test iou: 0.830087
Train 117, loss: 0.767514, train acc: 0.961143, train avg acc: 0.954794, train iou: 0.908865
Test 117, loss: 0.825346, test acc: 0.915775, test avg acc: 0.873998, test iou: 0.819210
Train 118, loss: 0.767592, train acc: 0.961105, train avg acc: 0.954837, train iou: 0.908705
Test 118, loss: 0.821534, test acc: 0.917754, test avg acc: 0.899516, test iou: 0.814652
Train 119, loss: 0.767211, train acc: 0.961415, train avg acc: 0.955069, train iou: 0.910699
Test 119, loss: 0.824855, test acc: 0.915791, test avg acc: 0.911121, test iou: 0.823981
Train 120, loss: 0.766791, train acc: 0.961761, train avg acc: 0.955438, train iou: 0.910612
Test 120, loss: 0.817349, test acc: 0.922022, test avg acc: 0.907455, test iou: 0.833656
Train 121, loss: 0.766617, train acc: 0.961988, train avg acc: 0.955966, train iou: 0.910141
Test 121, loss: 0.825168, test acc: 0.914614, test avg acc: 0.894387, test iou: 0.825620
Train 122, loss: 0.766704, train acc: 0.961853, train avg acc: 0.955403, train iou: 0.910313
Test 122, loss: 0.818638, test acc: 0.922164, test avg acc: 0.906434, test iou: 0.827604
Train 123, loss: 0.766880, train acc: 0.961607, train avg acc: 0.955400, train iou: 0.911351
Test 123, loss: 0.817933, test acc: 0.921335, test avg acc: 0.906027, test iou: 0.832578
Train 124, loss: 0.766467, train acc: 0.961985, train avg acc: 0.955757, train iou: 0.911105
Test 124, loss: 0.822824, test acc: 0.918466, test avg acc: 0.893765, test iou: 0.824080
Train 125, loss: 0.766890, train acc: 0.961586, train avg acc: 0.955526, train iou: 0.911351
Test 125, loss: 0.821145, test acc: 0.919426, test avg acc: 0.902366, test iou: 0.822985
Train 126, loss: 0.766001, train acc: 0.962357, train avg acc: 0.956148, train iou: 0.911223
Test 126, loss: 0.828227, test acc: 0.912485, test avg acc: 0.901324, test iou: 0.820113
Train 127, loss: 0.765755, train acc: 0.962571, train avg acc: 0.956453, train iou: 0.912327
Test 127, loss: 0.822726, test acc: 0.918912, test avg acc: 0.900289, test iou: 0.808753
Train 128, loss: 0.766012, train acc: 0.962448, train avg acc: 0.956109, train iou: 0.911806
Test 128, loss: 0.837137, test acc: 0.907559, test avg acc: 0.857946, test iou: 0.805288
Train 129, loss: 0.765832, train acc: 0.962604, train avg acc: 0.956521, train iou: 0.912927
Test 129, loss: 0.820715, test acc: 0.920878, test avg acc: 0.903139, test iou: 0.814096
Train 130, loss: 0.765821, train acc: 0.962457, train avg acc: 0.956449, train iou: 0.911656
Test 130, loss: 0.817468, test acc: 0.922869, test avg acc: 0.904283, test iou: 0.832936
Train 131, loss: 0.765147, train acc: 0.963039, train avg acc: 0.956922, train iou: 0.913727
Test 131, loss: 0.826812, test acc: 0.914453, test avg acc: 0.896306, test iou: 0.814723
Train 132, loss: 0.765389, train acc: 0.962829, train avg acc: 0.956999, train iou: 0.913867
Test 132, loss: 0.829111, test acc: 0.913032, test avg acc: 0.909038, test iou: 0.808264
Train 133, loss: 0.765259, train acc: 0.962980, train avg acc: 0.956570, train iou: 0.912555
Test 133, loss: 0.821906, test acc: 0.919071, test avg acc: 0.887977, test iou: 0.820203
Train 134, loss: 0.764869, train acc: 0.963210, train avg acc: 0.957178, train iou: 0.913095
Test 134, loss: 0.817975, test acc: 0.922120, test avg acc: 0.893001, test iou: 0.833721
Train 135, loss: 0.764731, train acc: 0.963481, train avg acc: 0.957371, train iou: 0.913689
Test 135, loss: 0.823441, test acc: 0.916586, test avg acc: 0.884529, test iou: 0.822275
Train 136, loss: 0.764747, train acc: 0.963395, train avg acc: 0.957202, train iou: 0.913610
Test 136, loss: 0.819224, test acc: 0.920447, test avg acc: 0.902338, test iou: 0.827122
Train 137, loss: 0.764921, train acc: 0.963357, train avg acc: 0.957557, train iou: 0.914379
Test 137, loss: 0.826923, test acc: 0.914216, test avg acc: 0.881733, test iou: 0.813558
Train 138, loss: 0.764466, train acc: 0.963647, train avg acc: 0.957623, train iou: 0.914287
Test 138, loss: 0.824739, test acc: 0.916124, test avg acc: 0.897057, test iou: 0.823934
Train 139, loss: 0.764492, train acc: 0.963604, train avg acc: 0.957571, train iou: 0.915330
Test 139, loss: 0.816985, test acc: 0.923513, test avg acc: 0.908073, test iou: 0.833298
Train 140, loss: 0.764306, train acc: 0.963792, train avg acc: 0.957779, train iou: 0.914727
Test 140, loss: 0.817118, test acc: 0.922452, test avg acc: 0.906989, test iou: 0.827621
Train 141, loss: 0.764154, train acc: 0.963986, train avg acc: 0.957935, train iou: 0.914791
Test 141, loss: 0.818282, test acc: 0.922456, test avg acc: 0.908101, test iou: 0.829822
Train 142, loss: 0.764068, train acc: 0.964013, train avg acc: 0.957835, train iou: 0.914506
Test 142, loss: 0.820990, test acc: 0.920475, test avg acc: 0.915295, test iou: 0.810543
Train 143, loss: 0.764062, train acc: 0.963936, train avg acc: 0.958018, train iou: 0.914365
Test 143, loss: 0.816670, test acc: 0.924092, test avg acc: 0.897523, test iou: 0.835767
Train 144, loss: 0.763541, train acc: 0.964521, train avg acc: 0.958522, train iou: 0.916762
Test 144, loss: 0.817017, test acc: 0.923609, test avg acc: 0.903102, test iou: 0.833016
Train 145, loss: 0.763736, train acc: 0.964227, train avg acc: 0.958148, train iou: 0.915325
Test 145, loss: 0.819108, test acc: 0.921331, test avg acc: 0.910148, test iou: 0.825661
Train 146, loss: 0.763431, train acc: 0.964537, train avg acc: 0.958574, train iou: 0.916733
Test 146, loss: 0.816945, test acc: 0.923406, test avg acc: 0.899804, test iou: 0.832137
Train 147, loss: 0.763544, train acc: 0.964462, train avg acc: 0.958607, train iou: 0.915720
Test 147, loss: 0.818448, test acc: 0.922506, test avg acc: 0.910732, test iou: 0.826769
Train 148, loss: 0.763539, train acc: 0.964376, train avg acc: 0.958411, train iou: 0.916888
Test 148, loss: 0.817357, test acc: 0.923679, test avg acc: 0.905685, test iou: 0.828856
Train 149, loss: 0.763330, train acc: 0.964665, train avg acc: 0.958641, train iou: 0.917383
Test 149, loss: 0.816457, test acc: 0.923715, test avg acc: 0.904777, test iou: 0.828930
Train 150, loss: 0.763053, train acc: 0.964803, train avg acc: 0.958891, train iou: 0.917334
Test 150, loss: 0.817863, test acc: 0.922690, test avg acc: 0.908719, test iou: 0.830659
Train 151, loss: 0.763006, train acc: 0.964873, train avg acc: 0.959036, train iou: 0.917009
Test 151, loss: 0.817511, test acc: 0.922965, test avg acc: 0.909004, test iou: 0.832414
Train 152, loss: 0.762978, train acc: 0.964932, train avg acc: 0.958918, train iou: 0.917901
Test 152, loss: 0.816002, test acc: 0.923862, test avg acc: 0.906469, test iou: 0.829665
Train 153, loss: 0.763049, train acc: 0.964839, train avg acc: 0.959000, train iou: 0.918233
Test 153, loss: 0.819843, test acc: 0.920370, test avg acc: 0.902681, test iou: 0.822422
Train 154, loss: 0.763129, train acc: 0.964738, train avg acc: 0.958737, train iou: 0.917619
Test 154, loss: 0.820525, test acc: 0.920508, test avg acc: 0.913259, test iou: 0.824846
Train 155, loss: 0.762749, train acc: 0.965068, train avg acc: 0.959231, train iou: 0.916354
Test 155, loss: 0.817374, test acc: 0.922952, test avg acc: 0.911288, test iou: 0.826832
Train 156, loss: 0.762717, train acc: 0.965064, train avg acc: 0.959143, train iou: 0.917569
Test 156, loss: 0.818908, test acc: 0.921677, test avg acc: 0.909715, test iou: 0.823864
Train 157, loss: 0.762551, train acc: 0.965327, train avg acc: 0.959398, train iou: 0.918104
Test 157, loss: 0.817022, test acc: 0.923394, test avg acc: 0.906840, test iou: 0.829930
Train 158, loss: 0.762577, train acc: 0.965225, train avg acc: 0.959377, train iou: 0.918573
Test 158, loss: 0.817883, test acc: 0.922966, test avg acc: 0.906286, test iou: 0.832037
Train 159, loss: 0.762363, train acc: 0.965526, train avg acc: 0.959714, train iou: 0.918568
Test 159, loss: 0.817563, test acc: 0.922856, test avg acc: 0.907585, test iou: 0.832201
Train 160, loss: 0.762548, train acc: 0.965245, train avg acc: 0.959511, train iou: 0.919004
Test 160, loss: 0.817046, test acc: 0.923364, test avg acc: 0.909490, test iou: 0.836327
Train 161, loss: 0.762324, train acc: 0.965490, train avg acc: 0.959488, train iou: 0.918637
Test 161, loss: 0.816695, test acc: 0.923782, test avg acc: 0.908714, test iou: 0.831508
Train 162, loss: 0.762397, train acc: 0.965384, train avg acc: 0.959657, train iou: 0.917709
Test 162, loss: 0.816898, test acc: 0.923600, test avg acc: 0.900877, test iou: 0.833009
Train 163, loss: 0.761996, train acc: 0.965740, train avg acc: 0.959910, train iou: 0.919037
Test 163, loss: 0.819018, test acc: 0.921551, test avg acc: 0.906949, test iou: 0.828263
Train 164, loss: 0.762194, train acc: 0.965621, train avg acc: 0.959849, train iou: 0.919471
Test 164, loss: 0.816829, test acc: 0.923980, test avg acc: 0.904741, test iou: 0.836171
Train 165, loss: 0.762098, train acc: 0.965609, train avg acc: 0.959735, train iou: 0.918770
Test 165, loss: 0.818489, test acc: 0.922627, test avg acc: 0.908697, test iou: 0.827675
Train 166, loss: 0.761976, train acc: 0.965824, train avg acc: 0.959872, train iou: 0.919739
Test 166, loss: 0.816081, test acc: 0.924472, test avg acc: 0.908473, test iou: 0.832898
Train 167, loss: 0.761885, train acc: 0.965871, train avg acc: 0.960196, train iou: 0.919879
Test 167, loss: 0.817802, test acc: 0.922597, test avg acc: 0.899057, test iou: 0.830857
Train 168, loss: 0.762076, train acc: 0.965678, train avg acc: 0.959581, train iou: 0.918874
Test 168, loss: 0.817718, test acc: 0.922935, test avg acc: 0.907116, test iou: 0.833324
Train 169, loss: 0.761709, train acc: 0.965938, train avg acc: 0.960374, train iou: 0.919492
Test 169, loss: 0.816680, test acc: 0.924189, test avg acc: 0.904316, test iou: 0.832009
Train 170, loss: 0.761821, train acc: 0.965896, train avg acc: 0.959966, train iou: 0.920399
Test 170, loss: 0.817373, test acc: 0.923593, test avg acc: 0.905770, test iou: 0.834818
Train 171, loss: 0.761713, train acc: 0.966063, train avg acc: 0.960087, train iou: 0.919192
Test 171, loss: 0.816344, test acc: 0.924103, test avg acc: 0.909107, test iou: 0.831516
Train 172, loss: 0.761504, train acc: 0.966216, train avg acc: 0.960601, train iou: 0.920277
Test 172, loss: 0.816562, test acc: 0.923817, test avg acc: 0.905135, test iou: 0.832446
Train 173, loss: 0.761781, train acc: 0.965974, train avg acc: 0.960227, train iou: 0.919319
Test 173, loss: 0.816421, test acc: 0.924160, test avg acc: 0.904992, test iou: 0.830700
Train 174, loss: 0.761720, train acc: 0.965988, train avg acc: 0.960035, train iou: 0.919687
Test 174, loss: 0.816673, test acc: 0.924178, test avg acc: 0.906074, test iou: 0.828615
Train 175, loss: 0.761454, train acc: 0.966176, train avg acc: 0.960462, train iou: 0.920375
Test 175, loss: 0.816296, test acc: 0.924649, test avg acc: 0.901830, test iou: 0.832929
Train 176, loss: 0.761545, train acc: 0.966127, train avg acc: 0.960442, train iou: 0.920681
Test 176, loss: 0.816345, test acc: 0.924346, test avg acc: 0.904650, test iou: 0.833231
Train 177, loss: 0.761389, train acc: 0.966315, train avg acc: 0.960549, train iou: 0.920713
Test 177, loss: 0.816909, test acc: 0.923887, test avg acc: 0.907172, test iou: 0.837511
Train 178, loss: 0.761208, train acc: 0.966452, train avg acc: 0.960849, train iou: 0.920840
Test 178, loss: 0.817213, test acc: 0.923884, test avg acc: 0.905878, test iou: 0.829821
Train 179, loss: 0.761533, train acc: 0.966146, train avg acc: 0.960188, train iou: 0.920927
Test 179, loss: 0.816185, test acc: 0.924209, test avg acc: 0.902990, test iou: 0.831156
Train 180, loss: 0.761300, train acc: 0.966338, train avg acc: 0.960538, train iou: 0.920357
Test 180, loss: 0.816248, test acc: 0.924461, test avg acc: 0.904104, test iou: 0.831594
Train 181, loss: 0.761189, train acc: 0.966344, train avg acc: 0.960598, train iou: 0.920941
Test 181, loss: 0.816382, test acc: 0.924420, test avg acc: 0.904712, test iou: 0.835319
Train 182, loss: 0.761361, train acc: 0.966313, train avg acc: 0.960494, train iou: 0.920552
Test 182, loss: 0.817923, test acc: 0.922916, test avg acc: 0.907519, test iou: 0.830606
Train 183, loss: 0.761313, train acc: 0.966301, train avg acc: 0.960641, train iou: 0.920106
Test 183, loss: 0.816942, test acc: 0.924145, test avg acc: 0.908282, test iou: 0.831297
Train 184, loss: 0.761216, train acc: 0.966412, train avg acc: 0.960527, train iou: 0.920637
Test 184, loss: 0.816216, test acc: 0.924407, test avg acc: 0.907719, test iou: 0.830336
Train 185, loss: 0.761025, train acc: 0.966628, train avg acc: 0.961059, train iou: 0.921424
Test 185, loss: 0.817631, test acc: 0.923327, test avg acc: 0.905223, test iou: 0.830108
Train 186, loss: 0.761356, train acc: 0.966368, train avg acc: 0.960348, train iou: 0.920777
Test 186, loss: 0.816246, test acc: 0.924344, test avg acc: 0.905410, test iou: 0.834778
Train 187, loss: 0.761279, train acc: 0.966310, train avg acc: 0.960380, train iou: 0.920426
Test 187, loss: 0.817359, test acc: 0.923689, test avg acc: 0.906255, test iou: 0.834373
Train 188, loss: 0.761104, train acc: 0.966498, train avg acc: 0.960901, train iou: 0.920978
Test 188, loss: 0.817318, test acc: 0.923639, test avg acc: 0.905415, test iou: 0.832718
Train 189, loss: 0.760958, train acc: 0.966640, train avg acc: 0.960837, train iou: 0.920989
Test 189, loss: 0.816768, test acc: 0.924127, test avg acc: 0.906052, test iou: 0.831593
Train 190, loss: 0.761142, train acc: 0.966584, train avg acc: 0.960780, train iou: 0.920642
Test 190, loss: 0.817336, test acc: 0.923563, test avg acc: 0.905905, test iou: 0.831879
Train 191, loss: 0.760908, train acc: 0.966687, train avg acc: 0.960897, train iou: 0.921903
Test 191, loss: 0.816905, test acc: 0.923661, test avg acc: 0.906567, test iou: 0.829635
Train 192, loss: 0.761007, train acc: 0.966627, train avg acc: 0.960790, train iou: 0.920939
Test 192, loss: 0.816886, test acc: 0.924157, test avg acc: 0.905866, test iou: 0.832402
Train 193, loss: 0.761002, train acc: 0.966611, train avg acc: 0.960894, train iou: 0.921214
Test 193, loss: 0.817219, test acc: 0.923714, test avg acc: 0.905015, test iou: 0.829091
Train 194, loss: 0.760982, train acc: 0.966566, train avg acc: 0.960822, train iou: 0.921525
Test 194, loss: 0.816859, test acc: 0.923981, test avg acc: 0.905720, test iou: 0.832974
Train 195, loss: 0.761075, train acc: 0.966531, train avg acc: 0.960614, train iou: 0.921851
Test 195, loss: 0.817029, test acc: 0.924001, test avg acc: 0.905796, test iou: 0.828646
Train 196, loss: 0.761076, train acc: 0.966585, train avg acc: 0.960757, train iou: 0.921764
Test 196, loss: 0.817843, test acc: 0.923353, test avg acc: 0.904361, test iou: 0.834317
Train 197, loss: 0.761241, train acc: 0.966351, train avg acc: 0.960634, train iou: 0.920339
Test 197, loss: 0.816622, test acc: 0.924263, test avg acc: 0.906588, test iou: 0.829884
Train 198, loss: 0.760925, train acc: 0.966723, train avg acc: 0.961034, train iou: 0.921243
Test 198, loss: 0.817570, test acc: 0.923288, test avg acc: 0.906452, test iou: 0.830855
Train 199, loss: 0.761085, train acc: 0.966450, train avg acc: 0.960616, train iou: 0.920007
Test 199, loss: 0.817098, test acc: 0.923831, test avg acc: 0.905032, test iou: 0.831109
